ambient,coolant,motor_speed,torque,stator_yoke,stator_tooth,stator_winding,profile_id
-0.08208433,-0.56157935,-0.9767483,-1.5889461,-0.22539477,-0.005372447,0.24733588,79
-0.09674301,-0.5476787,-0.9525698,-2.1283946,-0.23872393,-0.0728198,0.12486206,79
-0.09671691,-0.56819683,-0.6352669,-2.0091753,-0.29761034,-0.10813253,0.13214135,79
-0.088795364,-0.549164,-0.6759353,-1.1946299,-0.32649437,-0.12256614,0.04558972,79
-0.097412504,-0.56008404,-0.40794834,-0.8085896,-0.39303243,-0.1721417,-0.020056905,79
-0.12435702,-0.5637891,-0.57855296,-0.9155616,-0.39751047,-0.22345102,-0.14829572,79
-0.097185664,-0.55043733,-0.60933274,-0.60170424,-0.39753547,-0.2996926,-0.25438765,79
-0.10042575,-0.5695354,0.002151281,-1.3354483,-0.40437248,-0.38026926,-0.35263658,79
-0.099513344,-0.55054325,-0.470172,-1.4575963,-0.42972443,-0.4192345,-0.3827188,79
-0.05888478,-0.56089675,0.5209244,-0.84505403,-0.46126744,-0.45198646,-0.4233995,79
-0.08361604,-0.56740403,1.4733212,-0.7838454,-0.47813442,-0.45360783,-0.45887893,79
-0.087747455,-0.55458397,0.32152623,-2.3988595,-0.4906785,-0.4585229,-0.4524901,79
-0.09400981,-0.5703091,0.39551842,-1.2736875,-0.5188394,-0.45298907,-0.34298986,79
-0.07715092,-0.5589422,1.0232834,-0.7931036,-0.518827,-0.4493187,-0.37039536,79
-0.09360229,-0.5636524,1.3253831,-0.4771641,-0.52407855,-0.45305482,-0.36796767,79
-0.10241417,-0.57140887,1.2329606,-1.2961295,-0.5274234,-0.45334187,-0.36309704,79
-0.05778267,-0.5555417,0.91585195,-1.3768921,-0.5383034,-0.42926377,-0.29118693,79
-0.07104012,-0.5732258,0.88482934,-1.6009942,-0.52354604,-0.4140299,-0.26234043,79
-0.09165302,-0.5625922,1.3068117,-1.0795963,-0.5068562,-0.35214725,-0.13246216,79
-0.088426985,-0.5623666,1.581095,-0.5331177,-0.4799743,-0.2986807,-0.10279144,79
-0.099800415,-0.5734212,1.7542217,0.099074796,-0.47649002,-0.2882399,-0.12850682,79
-0.09404996,-0.5540915,1.1021526,0.31105116,-0.47540727,-0.28894028,-0.164368,79
-0.09421156,-0.57080567,1.3133024,0.06146943,-0.4736243,-0.27778426,-0.0958081,79
-0.08651084,-0.5591579,1.4922346,-0.89218825,-0.46281105,-0.26186806,-0.12497027,79
-0.056434643,-0.5615892,1.3647687,0.049685538,-0.45719242,-0.26947463,-0.15034468,79
-0.011489977,-0.57363874,0.4676872,1.330572,-0.46225393,-0.28563178,-0.13625312,79
-0.028937062,-0.5505201,-0.23541647,1.4930133,-0.44575155,-0.23373838,-0.053828754,79
-0.03799385,-0.5719545,-0.124543436,1.3901196,-0.4333148,-0.22380611,-0.055987507,79
0.008906109,-0.5616423,0.15545523,1.6185746,-0.4234634,-0.21903665,-0.033204004,79
-0.04914645,-0.5589554,-0.17592242,1.9607127,-0.40290686,-0.19375569,0.017115567,79
-0.054065805,-0.5704927,-0.2525792,2.291192,-0.39805165,-0.15071619,0.14936432,79
-0.05700276,-0.551263,-0.63786304,2.3058832,-0.39753565,-0.07907525,0.36285684,79
-0.016325014,-0.57159305,-0.4288063,2.506285,-0.38924736,0.01526463,0.5384755,79
-0.05327184,-0.5631369,-1.007785,2.1286294,-0.23219262,0.12187729,0.70835704,79
-0.1018069,-0.5583417,-0.83177227,1.2590674,-0.21783487,0.15589213,0.70833415,79
-0.056639403,-0.57197005,-0.6680462,1.0810829,-0.17790589,0.15590642,0.5620542,79
-0.062162008,-0.55144966,-0.6003598,1.3961055,-0.16780509,0.14432617,0.4799554,79
-0.058208257,-0.5713209,-0.45186675,2.1262414,-0.15678237,0.123423114,0.4640806,79
-0.05550718,-0.56355876,-0.8013816,0.8394465,-0.14424698,0.12773906,0.4910527,79
-0.035242584,-0.55664533,-0.6794547,0.6126312,-0.1470186,0.09842348,0.35288528,79
-0.07752833,-0.571409,-0.34130752,0.5439908,-0.17977136,0.032507118,0.26018992,79
-0.05568384,-0.54841316,0.2056678,0.8207856,-0.20566623,-0.027309379,0.08892914,79
-0.04533323,-0.56837285,0.5710407,0.6815718,-0.22277139,-0.07795045,0.017982494,79
-0.059161816,-0.5656801,0.11692171,0.3271954,-0.22648087,-0.111839,0.002642374,79
-0.06830693,-0.5576266,0.61318845,0.5928286,-0.26329175,-0.15092964,-0.095107295,79
-0.057432365,-0.57705796,0.40714726,0.06594827,-0.3880662,-0.1945411,-0.14782523,79
-0.07432137,-0.5498982,-0.3466292,0.18304254,-0.39753488,-0.23364604,-0.24276617,79
-0.09329715,-0.56861764,-0.059249427,1.4495538,-0.3975711,-0.2995881,-0.31583396,79
-0.09394758,-0.5713114,-0.07270527,0.47248855,-0.40909383,-0.3435754,-0.33870414,79
-0.050683185,-0.557873,0.06923061,0.91492534,-0.43713883,-0.38431385,-0.39125928,79
-0.059031326,-0.5783197,0.4216771,1.2628295,-0.46108732,-0.42671192,-0.41023237,79
0.013664861,-0.5522665,0.64461476,0.9607149,-0.47534174,-0.39657825,-0.2392029,79
-0.005769638,-0.5711174,-1.0173703,-2.3613782,-0.4767174,-0.3422298,-0.13334332,79
-0.003791258,-0.57307774,-0.6513953,-2.4017427,-0.478124,-0.32298422,-0.093296185,79
-0.005176425,-0.5608371,-0.46178076,-3.1500902,-0.47086605,-0.29383585,0.01484529,79
0.033686552,-0.57642317,-0.28101274,-3.0301168,-0.42722425,-0.18083717,0.27372155,79
-0.019040143,-0.560545,-0.9964146,-1.9481882,-0.397565,-0.07561921,0.3823611,79
-0.055421863,-0.5698893,-0.5014166,-1.2360809,-0.39753547,-0.04662892,0.303649,79
-0.004441684,-0.5715981,-0.36696404,-0.6710689,-0.39753547,-0.074778065,0.16000909,79
-0.00864637,-0.55610174,0.17944703,-0.1384313,-0.3975327,-0.12864064,-0.001425072,79
0.000448559,-0.57446545,0.36262044,-0.40814215,-0.39753547,-0.19909228,-0.13631643,79
0.037130397,-0.55491924,0.27447796,-0.40428334,-0.39753547,-0.25434312,-0.25428078,79
0.040603355,-0.56291866,0.24378611,-0.25847495,-0.39753547,-0.30052376,-0.35328946,79
0.043713957,-0.5767192,0.2839794,0.26107222,-0.41091618,-0.379419,-0.42742833,79
0.010675711,-0.5547837,-0.46230295,-0.43629107,-0.44522908,-0.43785402,-0.49683845,79
0.020158084,-0.5781342,-0.10056493,-0.0752133,-0.4795611,-0.45945406,-0.5646267,79
-0.001048024,-0.5603682,0.16542564,-0.09434855,-0.5416615,-0.53499436,-0.6259459,79
-0.003454,-0.56729454,0.53298694,-0.23186222,-0.5618774,-0.5992186,-0.6965765,79
-0.005731496,-0.5745667,0.85194975,-0.7585326,-0.5810743,-0.6117424,-0.72544575,79
0.007432612,-0.5569539,1.2465934,-0.29601705,-0.63635576,-0.6536381,-0.7262299,79
-0.000871365,-0.57898676,0.40079266,-0.84829456,-0.72891057,-0.7563093,-0.72625184,79
0.052072138,-0.5618484,0.65607595,-0.53069764,-0.7347211,-0.7619499,-0.773395,79
0.039482173,-0.5690204,0.8516562,0.13518965,-0.73472506,-0.7619508,-0.79593337,79
-0.015261045,-0.57795095,0.9227845,0.41946766,-0.73472506,-0.7619508,-0.8003513,79
-0.05070627,-0.56573427,1.6064814,0.49239066,-0.73472506,-0.7619508,-0.66514605,79
-0.014181016,-0.57852525,1.542814,0.5006006,-0.73472506,-0.6091762,-0.5233437,79
-0.034006976,-0.5718143,1.569556,0.66173834,-0.73472506,-0.53043175,-0.3439956,79
-0.01737493,-0.56678826,1.7093912,0.26756066,-0.68884593,-0.42898458,-0.22571369,79
-0.011507041,-0.5411173,1.9442836,-0.08199214,-0.592259,-0.3557437,-0.16016552,79
-0.03807917,-0.4062891,1.4587486,0.69937605,-0.5608331,-0.29907134,-0.10210749,79
0.009882753,-0.24186432,1.3051606,0.62655264,-0.48803875,-0.22444846,0.015647452,79
0.015270853,-0.08724572,1.2602762,0.8148047,-0.42617637,-0.14085144,0.16918081,79
0.007447668,0.02027528,1.2108165,0.13544251,-0.39753902,-0.047300726,0.26862165,79
0.002831448,0.13669558,0.97649467,0.18997534,-0.22388071,-0.007718686,0.17357817,79
0.05294941,0.25980008,1.0381247,0.40969086,-0.14142318,-0.00627879,0.1253035,79
0.05250977,0.36801264,0.9118772,0.48057798,-0.057597067,0.008594238,0.024359133,79
0.063510805,0.49230823,0.8789148,0.85429764,-0.007512553,0.018413967,0.1085795,79
0.05969859,0.5990311,0.96371305,0.7535844,0.09898067,0.084176354,0.17048164,79
0.046921924,0.7174705,0.96697485,-0.055969175,0.15999006,0.14125167,0.21051395,79
0.116131105,0.83798146,0.6547517,0.5556952,0.23960076,0.1549004,0.14535119,79
0.10688762,0.92483735,1.0621935,-0.2644174,0.3058516,0.15590607,0.11532034,79
0.070624344,1.0290132,1.7444487,-0.8832409,0.36221582,0.15590642,0.052109826,79
0.046947017,1.1311382,0.4763375,-1.8772783,0.4421482,0.24186826,0.21815076,79
0.08074309,1.2400959,0.07906218,-1.7846094,0.53143054,0.33957824,0.31257504,79
0.029952621,1.3332609,0.26445735,-1.4764031,0.6121525,0.41677532,0.3808666,79
0.09373958,1.4312947,0.6408569,-1.2729527,0.70599836,0.46183738,0.4757744,79
0.11682068,1.5180892,1.0110415,-1.3381712,0.80964595,0.59342074,0.5137136,79
0.118214875,1.6005082,1.1870016,-0.8133272,0.9053092,0.67928934,0.6362827,79
0.0966675,1.6906381,1.9446846,0.29614016,0.9511927,0.77015156,0.6390075,79
0.052025966,1.747436,1.4420781,0.2707215,1.0627321,0.8087874,0.7656312,79
0.08640923,1.7475554,1.0075474,-0.6099469,1.1432858,0.89097244,0.77072793,79
0.053163208,1.9460684,1.6120673,0.39312398,1.2856243,0.92719185,0.74679786,79
0.04210094,2.0309188,1.5571219,-0.62660086,1.3005223,0.99493176,0.822141,79
0.05505627,2.1083083,1.1686462,-1.1019026,1.3694104,1.0439047,0.89473784,79
0.107989736,2.1654766,1.3555844,-0.7801263,1.4626042,1.1130954,0.99284357,79
0.099416755,2.2026198,1.1890152,-0.15185238,1.5435162,1.1987371,1.0128288,79
0.114090495,2.250405,1.4410876,-0.43296397,1.6076735,1.235542,1.0043669,79
0.0877161,2.2585056,1.398157,0.02467646,1.6549464,1.2599976,0.98818916,79
0.10062627,2.2483094,1.0363743,0.16030706,1.7073272,1.3068249,1.012976,79
0.108213566,2.2217228,-0.8716399,-0.24792138,1.7499108,1.3603745,1.1116824,79
0.03897026,2.2024767,-1.2224224,-0.25563955,1.7827353,1.3928252,1.0166991,79
0.05477221,2.1936677,-1.2224314,-0.25563973,1.7942978,1.3942229,0.9815041,79
0.058859456,2.1774728,-1.2224278,-0.25563973,1.794577,1.3784066,0.93542886,79
0.063299015,2.1607745,-1.2224312,-0.25563973,1.7792052,1.3626074,0.89382386,79
0.111673474,2.150363,-1.22243,-0.25563973,1.773265,1.342263,0.8622973,79
0.123264715,2.146286,-1.2224301,-0.25563973,1.7549816,1.3103448,0.8265558,79
0.11108227,2.1444254,-1.222427,-0.25563973,1.7470092,1.2989261,0.79449135,79
0.13787623,2.1450841,-1.2224288,-0.25563973,1.738563,1.2566327,0.7762667,79
0.15085866,2.1475923,-1.2224274,-0.25563973,1.7106794,1.2354395,0.7654985,79
0.114128634,2.1481543,-1.222429,-0.25563973,1.7084836,1.214255,0.7369471,79
0.069260255,2.1502702,-1.2224326,-0.25563973,1.7035183,1.1932722,0.71793884,79
0.11549373,2.1534045,-1.2224284,-0.25563973,1.695143,1.172903,0.7049297,79
0.121946804,2.1540227,-1.2224295,-0.25563973,1.6711444,1.1520917,0.69433695,79
0.08398218,2.158581,-1.2224293,-0.25563973,1.6759382,1.1471963,0.6716353,79
0.06464905,2.158126,-1.222431,-0.25563973,1.669117,1.1254938,0.6576286,79
0.014411647,2.1563692,-1.2224313,-0.25563973,1.6674985,1.1123248,0.6461712,79
0.035438087,2.1545227,-1.2224293,-0.25563973,1.667559,1.1121255,0.6430116,79
0.053827688,2.1538632,-1.222431,-0.25563973,1.6608713,1.1085023,0.6414055,79
0.11065568,2.1532736,-1.2224284,-0.25563973,1.655623,1.092207,0.6302194,79
0.108611055,2.1534746,-1.2224306,-0.25563973,1.6531448,1.0801655,0.61318785,79
0.09731993,2.1540976,-1.22243,-0.25563973,1.6468023,1.0737686,0.6080441,79
0.19141996,2.1538386,-1.2224302,-0.25563973,1.6314238,1.071886,0.5997146,79
0.104951404,2.150662,-1.2224289,-0.25563973,1.627835,1.0704337,0.5934512,79
0.07903572,2.1504245,-1.2224305,-0.25563973,1.62991,1.0624135,0.58203274,79
0.11835641,2.1506984,-1.2224308,-0.25563973,1.6269913,1.06152,0.57829493,79
0.07384235,2.150734,-1.2224314,-0.25563973,1.6260986,1.0581386,0.57583153,79
0.118247,2.1503334,-1.2224311,-0.25563973,1.6242769,1.0562919,0.57278264,79
0.19163075,2.1501427,-1.2224274,-0.25563973,1.6244596,1.0544261,0.57090676,79
0.1849659,2.149148,-1.2224293,-0.25563973,1.6231115,1.0470939,0.55728424,79
0.113849595,2.148364,-1.2224317,-0.25563973,1.6238494,1.0412371,0.54771316,79
0.10292384,2.1482835,-1.2224294,-0.25563973,1.6170478,1.0392244,0.54971975,79
0.044565134,2.148531,-1.222432,-0.25563973,1.6152476,1.039488,0.54870933,79
0.11432035,2.148326,-1.2224315,-0.25563973,1.6126577,1.036313,0.5452146,79
0.13013434,2.1483006,-1.2224311,-0.25563973,1.6137727,1.028932,0.5450299,79
0.12485967,2.14819,-1.22243,-0.25563973,1.611949,1.0254177,0.5424538,79
0.11148678,2.1483884,-1.2224325,-0.25563973,1.6116745,1.031521,0.52971184,79
0.1150581,2.148358,-1.2224312,-0.25563973,1.6080165,1.0261993,0.5311538,79
0.1191313,2.1481326,-1.2224332,-0.25563973,1.6070503,1.0197053,0.5316766,79
0.17073782,2.148296,-1.2224289,-0.25563973,1.6094311,1.0193831,0.5327581,79
0.12665637,2.1482613,-1.2224296,-0.25563973,1.6126645,1.0149846,0.51889426,79
0.110271245,2.1482673,-1.222429,-0.25563973,1.6076901,1.0127796,0.5233134,79
0.11645532,2.1483543,-1.2224314,-0.25563973,1.6024508,1.0148538,0.51770204,79
0.11443478,2.148146,-1.2224311,-0.25563973,1.6070153,1.0151521,0.51622957,79
0.10567309,2.1481528,-1.2224293,-0.25563973,1.6038753,1.0091293,0.51553893,79
0.11006648,2.1482146,-1.2224313,-0.25563973,1.5995439,1.0096194,0.5163478,79
0.19245784,2.1480858,-1.2224315,-0.25563973,1.5940574,1.0131594,0.5153906,79
0.07247023,2.147557,-1.2224283,-0.25563973,1.5960981,1.0061616,0.5164988,79
0.048405457,2.147551,-1.2224302,-0.25563973,1.6023977,1.005995,0.51565164,79
0.056473557,2.1472814,-1.2224305,-0.25563973,1.6001849,1.00478,0.5154454,79
0.13431093,2.147438,-1.2224319,-0.25563973,1.6063514,1.0099831,0.51552707,79
0.1321318,2.1454298,-1.2224296,-0.25563973,1.5952433,1.005973,0.5156194,79
0.11773408,2.146772,-1.2224281,-0.25563973,1.5958481,1.0029598,0.5161149,79
0.18024929,2.1477702,-1.2224286,-0.25563973,1.5962666,1.005814,0.51517624,79
0.18209317,2.1476161,-1.2224293,-0.25563973,1.5982002,1.0054653,0.5154919,79
0.17383738,2.1455612,-1.2224292,-0.25563973,1.5990896,1.0044086,0.51538414,79
0.18449815,0.49694008,-1.2224286,-0.25563973,1.5949512,1.0029378,0.51528454,79
0.13689256,0.98655015,-1.2224299,-0.25563973,1.5152692,1.0020674,0.5146119,79
0.13015643,0.120531,-1.2224289,-0.25563973,1.2925326,0.9914954,0.50877607,79
0.12267652,0.14314906,-1.2224307,-0.25563973,1.1233224,0.92078346,0.4857358,79
0.11576875,0.43819416,-1.2224307,-0.25563973,0.94697905,0.8103143,0.4486554,79
0.12546593,-0.0736771,-1.2224313,-0.25563973,0.81802636,0.77021515,0.39372993,79
0.11171564,0.043020755,-1.2224302,-0.25563973,0.6188805,0.62044454,0.32680398,79
0.13242991,0.136679,-1.2224299,-0.25563973,0.54871094,0.46212962,0.27022073,79
0.10667784,-0.3327862,-1.2224319,-0.25563973,0.42780128,0.40049294,0.20892967,79
0.06282726,0.020258863,-1.2224286,-0.25563973,0.33729818,0.31207892,0.13472238,79
0.07265693,-0.045617934,-1.2224288,-0.25563973,0.2467258,0.16285707,0.018057134,79
0.059726693,-0.10385049,-1.22243,-0.25563973,0.19381592,0.11540821,-0.019481856,79
0.11574366,0.09626454,-1.2224289,-0.25563973,0.11867419,0.02552324,-0.09239818,79
0.12630707,0.06602001,-1.2224307,-0.25563973,0.07299899,-0.047386643,-0.16412841,79
0.12005273,0.0984169,-1.2224299,-0.25563973,0.025998522,-0.11598273,-0.23066722,79
0.13296491,0.108412735,-0.570158,0.9675188,-0.007164106,-0.17030473,-0.23862727,79
0.10232259,0.10479959,-0.69380176,1.3667179,-0.018629167,-0.18072249,-0.2294843,79
0.10342069,0.10413982,0.25791436,1.1132675,-0.01876205,-0.16228804,-0.1660853,79
0.0972326,0.105468415,0.1999794,1.1572881,0.007532055,-0.11555172,-0.082526535,79
0.20897044,0.101529494,-0.07907109,1.2125609,0.024190735,-0.06217197,-0.052308943,79
0.1917231,0.11341518,0.30511957,1.0026354,0.06351752,-0.021097695,-0.014917199,79
0.19618374,0.11116466,0.7447939,-0.100622885,0.083952606,0.012289096,-0.03663454,79
0.20261072,0.10471647,0.85979205,-0.76769745,0.108221196,0.016261,-0.09828458,79
0.20463526,0.11419585,1.2736474,-0.8225743,0.10716857,0.015044564,-0.09213273,79
0.18754551,0.10422277,1.3241212,-1.01014,0.11060382,0.040113505,-0.041909005,79
0.18917459,0.11683662,1.3052604,-1.110292,0.10987818,0.0834715,0.016807713,79
0.20047073,0.10965018,1.5144109,-0.4438619,0.11126311,0.124458425,0.018937713,79
0.19100542,0.10927053,1.3502591,-0.3834205,0.11571416,0.1326373,0.018002825,79
0.26515302,0.11810194,1.4189478,-0.9382004,0.11527595,0.13639593,0.017641531,79
0.26402682,0.10242354,1.3712224,-0.8018712,0.12234902,0.15011361,0.08020526,79
0.2602126,0.12491164,1.3984646,-0.9383409,0.13696742,0.15590607,0.15924527,79
0.26865005,0.11516857,1.0963271,-1.4139363,0.15958689,0.2306549,0.26977813,79
0.25594968,0.110759534,1.2367352,-0.99278605,0.19345094,0.30913126,0.32697415,79
0.2647455,0.11858813,1.4816738,-0.71629316,0.19866306,0.31714866,0.30429,79
0.2945487,0.10736118,1.2209258,-0.7691361,0.20855814,0.32258815,0.3005705,79
0.08311996,0.09416981,1.6475465,0.35850966,0.21738172,0.31670246,0.27032763,79
0.2818212,0.11410556,1.8484446,0.43660074,0.22463746,0.3293909,0.3547873,79
0.20655142,0.11230258,1.4373636,-1.1355431,0.24344726,0.3994269,0.45519352,79
0.24383248,0.12449762,1.2688847,-0.9561372,0.2583082,0.43193164,0.47654435,79
0.28913146,0.10370169,1.3277414,-0.99822694,0.2774684,0.45790443,0.51366365,79
0.26967388,0.12486308,0.80806494,-0.96762216,0.29759067,0.4618581,0.51501185,79
0.26850754,0.119047806,1.1973255,-0.34788263,0.30896696,0.46185845,0.49564493,79
0.26748273,0.114593625,1.5632797,-1.0829916,0.31777358,0.46055877,0.4552423,79
0.25307095,0.122057624,1.4369401,-1.1286826,0.31826103,0.46181738,0.4852142,79
0.26269186,0.10324167,1.4678315,-0.78303975,0.31655106,0.46185845,0.48694894,79
0.1821263,0.13830498,1.567795,-0.045652054,0.31867343,0.46185774,0.4715873,79
0.17946437,0.1269277,1.7460622,-0.9219986,0.31727433,0.46172056,0.45637614,79
0.24261394,0.11106564,1.6170498,-0.2574062,0.31787142,0.46185666,0.50554705,79
0.2413703,0.12649745,1.3233608,-0.68335974,0.3178291,0.46185845,0.4732657,79
0.22429761,0.11220339,0.9046535,0.70515865,0.31220296,0.4546538,0.4268852,79
0.22891685,0.11574026,1.0250832,0.94908476,0.31011033,0.45096627,0.4831051,79
0.2773144,0.12545547,0.8124958,1.0568043,0.3183551,0.46185347,0.6321235,79
0.2734911,0.11762567,1.0264496,0.9079208,0.34758344,0.5820459,0.7683194,79
0.28276774,0.11440671,0.9115213,0.7240479,0.366571,0.63831526,0.8193456,79
0.2683961,0.09873293,0.7925833,1.0931597,0.41178063,0.69371724,0.8883011,79
0.26706615,0.122470446,1.1183248,0.8914655,0.4416594,0.77018124,0.96689296,79
0.2567557,0.12732069,1.720568,0.17131093,0.46734795,0.80235904,1.02605,79
0.27971837,0.115000464,1.870131,-0.007061643,0.49568686,0.8347666,1.0120348,79
0.27047488,0.12378057,1.5735828,0.50174266,0.52779114,0.83286893,0.9705483,79
0.30126372,0.10466808,1.6824982,0.56303126,0.53350884,0.84769624,1.0116067,79
0.2981732,0.11955777,1.2979184,0.7695995,0.54580915,0.89465386,1.1037545,79
0.2875566,0.13805513,1.2729788,0.57386434,0.5642839,0.9403904,1.1805975,79
0.29237255,0.12705529,1.3114794,0.75464314,0.5861195,0.9726876,1.1587126,79
0.2958104,0.118756406,0.85422456,0.9927301,0.60337484,0.9969442,1.1587503,79
0.2760035,0.10136087,0.50734556,0.45848876,0.61310655,0.9936646,1.1437248,79
0.30182484,0.116132736,0.19730046,0.8361333,0.6128923,0.93894714,0.99484754,79
0.27558294,0.14391692,0.6081423,0.3435071,0.60902876,0.8733257,0.88250965,79
0.30036336,0.12426556,0.6276316,0.4485925,0.587014,0.80292386,0.75807804,79
0.2766469,0.11824593,0.9140081,0.3131721,0.55919266,0.7702098,0.67336774,79
0.27455008,0.097368084,1.0306656,-0.19953437,0.53214496,0.6858138,0.60465944,79
0.25074327,0.11430205,1.248979,0.2150656,0.4851642,0.62104475,0.5273097,79
0.29618478,0.13960621,1.3036999,-0.52125484,0.45429736,0.57576364,0.48678803,79
0.298927,0.12549976,1.5603904,-1.1685873,0.4267402,0.4618999,0.46130353,79
0.28553304,0.1170916,1.4338452,-0.5585707,0.39879027,0.46185845,0.49586478,79
0.23135795,0.10666191,1.5475485,-0.4879687,0.3694391,0.46185845,0.45809314,79
0.29904044,0.113273926,1.4888585,-0.64732045,0.36054388,0.46185845,0.42147103,79
0.32547605,0.12436937,1.1862848,-0.80064946,0.34536874,0.46143833,0.3990468,79
0.33413738,0.10858819,0.96784675,-1.2366345,0.3276413,0.46059057,0.4810236,79
0.31145474,0.12394953,0.6092018,-1.7868432,0.33120352,0.46185845,0.48776126,79
0.30217314,0.111562096,0.6650395,-1.2552813,0.34018123,0.46185845,0.5367893,79
0.29751676,0.112213135,0.19792703,-1.5775434,0.34690192,0.46185845,0.5041867,79
0.27714276,0.1231627,0.11180677,-1.5405196,0.35227272,0.46185845,0.4643876,79
0.25342026,0.10527534,-0.043622196,-2.2179,0.35198233,0.46185312,0.5070352,79
0.26788723,0.12655438,0.15479128,-2.2297843,0.36040235,0.46185845,0.6545152,79
0.2964076,0.11163717,-0.083355226,-2.18166,0.38801444,0.61559737,0.7670787,79
0.3025134,0.107916966,-1.0654526,-2.1999002,0.4091283,0.62890923,0.78792185,79
0.28138858,0.15161468,-0.8727501,-2.6671762,0.40287772,0.62654567,0.8001109,79
0.28461462,0.18301217,-0.22416055,-2.7470565,0.41745952,0.6372471,0.9127801,79
0.2427354,0.22177397,0.23189914,-1.5410535,0.46091726,0.76831996,1.0549133,79
0.29638153,0.2511554,0.5057121,-1.716334,0.53249735,0.7834245,1.0219288,79
0.29810596,0.25263843,0.83674085,-0.82394284,0.5725348,0.81487423,1.010912,79
0.34102708,0.25050315,1.0079083,0.31752774,0.6038166,0.80340976,0.89422786,79
0.3251157,0.23208019,0.816176,0.14786814,0.6083511,0.7719264,0.8110478,79
0.33896035,0.2286461,-0.31996536,0.7107129,0.59571177,0.7702012,0.7102771,79
0.27068466,0.22047377,-0.68503773,1.975366,0.5741979,0.688461,0.6428902,79
0.26419947,0.2053763,-1.222002,-0.2530729,0.54036635,0.65474343,0.69075656,79
0.25412488,0.21129827,-1.2224311,-0.25563967,0.5087506,0.6165677,0.550474,79
-0.6820083,0.042567745,-1.2224312,-0.25563973,0.46055698,0.4620971,0.42929924,79
0.24056831,0.20116358,-1.2224301,-0.25563973,0.41619527,0.42706445,0.3121664,79
0.2972949,0.20977387,-1.2224289,-0.25563973,0.36012083,0.3385347,0.2648911,79
0.27054012,0.1924818,-1.2224262,-0.25563973,0.31820965,0.2636973,0.14440729,79
0.28197476,0.19910084,-1.2224278,-0.25563973,0.27631262,0.158788,0.01850962,79
0.2711012,0.18296464,-1.2224323,-0.25563973,0.23987597,0.12307658,-0.01348016,79
0.2714244,0.19962515,-1.2224299,-0.25563973,0.19816913,0.062927485,-0.079332694,79
0.27290794,0.1938145,-1.2224308,-0.25563973,0.15725347,-0.000961661,-0.13915014,79
0.29802766,0.18659231,-1.2224306,-0.25563973,0.12138498,-0.060153686,-0.22729506,79
0.299727,0.1996267,-1.2224284,-0.25563973,0.10914526,-0.11107252,-0.24801826,79
0.30154178,0.18390657,-1.2224305,-0.25563973,0.05338462,-0.15185367,-0.28987882,79
0.29795438,0.19194363,-1.2224318,-0.25563973,0.022715254,-0.18962802,-0.3396598,79
0.30169433,0.19467418,-1.22243,-0.25563973,-0.01653908,-0.22329311,-0.38058287,79
0.29526636,0.18521498,-1.222431,-0.25563973,-0.0277181,-0.26655787,-0.4199177,79
0.31950578,0.19861054,-1.2224311,-0.25563973,-0.050720867,-0.29889667,-0.4608723,79
0.33059213,0.1859717,-1.2224306,-0.25563973,-0.057626203,-0.31162316,-0.49054664,79
0.30258366,0.18887037,-1.2224321,-0.25563973,-0.0577705,-0.36999172,-0.5180185,79
0.29303503,0.1899144,-1.2224305,-0.25563973,-0.062296957,-0.3883147,-0.5390169,79
0.3386753,0.18435599,-1.2224311,-0.25563973,-0.13128537,-0.41739306,-0.57639617,79
0.2983579,0.1908459,-1.2224298,-0.25563973,-0.14173461,-0.4353429,-0.59935683,79
0.29429474,0.18543081,-1.2224308,-0.25563973,-0.15360285,-0.45101386,-0.60373604,79
0.29515895,0.1865169,-1.2224284,-0.25563973,-0.18556915,-0.453608,-0.6459428,79
0.29475445,0.18685396,-1.2224302,-0.25563973,-0.19806182,-0.45865756,-0.6672357,79
0.2993998,0.18399772,-1.2224317,-0.25563973,-0.21226919,-0.5149675,-0.6917681,79
0.29089707,0.18734153,-1.2224302,-0.25563973,-0.2226706,-0.5260204,-0.70299375,79
0.28491774,0.1840273,-1.222429,-0.25563973,-0.22617514,-0.53019273,-0.7184859,79
0.25811175,0.18472435,-1.2224282,-0.25563973,-0.22781913,-0.5593184,-0.72569144,79
0.2848475,0.18950003,-1.2224305,-0.25563973,-0.24355926,-0.57142776,-0.7262524,79
0.2976101,0.18584773,-1.22243,-0.25563973,-0.26982915,-0.58870333,-0.7345544,79
0.31294128,0.1857275,-1.2224308,-0.25563973,-0.28004768,-0.59648407,-0.77338624,79
0.2813846,0.18298088,-1.2224299,-0.25563973,-0.32006428,-0.60218894,-0.7826881,79
0.25183636,0.18380652,-1.2224306,-0.25563973,-0.39111382,-0.6065342,-0.78864884,79
0.27232778,0.19929989,-1.2224302,-0.25563973,-0.3963023,-0.6076749,-0.790716,79
0.29081976,0.18283963,-1.2224286,-0.25563973,-0.39753526,-0.62511,-0.81168747,79
0.3008522,0.19129498,-1.222432,-0.25563973,-0.39753547,-0.6431684,-0.8212969,79
0.29906353,0.18840094,-1.2224288,-0.25563973,-0.3972063,-0.6555157,-0.82621455,79
0.29856667,0.18281671,-1.2224284,-0.25563973,-0.39753547,-0.6627391,-0.83566594,79
0.29578328,0.19737071,-1.2224301,-0.25563973,-0.39753547,-0.7184797,-0.8425969,79
